Restaurant ID;Restaurant Name;Country Code;City;Address;Locality;Locality Verbose;Longitude;Latitude;Cuisines;Average Cost for two;Currency;Has Table booking;Has Online delivery;Is delivering now;Switch to order menu;Price range;Aggregate rating;Rating color;Rating text;Votes;
6901051;The Plough;215;Birmingham;21 High Street, Harborne, Birmingham B17 9NT;Harborne;Harborne, Birmingham;-19.438.520.000;524.609.620.000;British;30;Pounds(£);0;0;0;0;2;4.3;5BA829;Very Good;32;
6901045;Turners Restaurant;215;Birmingham;69 High Street, Harborne, Birmingham B17 9NS;Harborne;Harborne, Birmingham;-19.453.540.000;524.604.060.000;European;120;Pounds(£);0;0;0;0;4;4.2;5BA829;Very Good;21;
6900337;Topokki;215;Birmingham;Unit 1C, Hurst Street, Highgate, Birmingham B5 4TD;Highgate;Highgate, Birmingham;-18.966.060.000;524.745.320.000;Korean;25;Pounds(£);0;0;0;0;2;3.9;9ACD32;Good;11;
6900791;Rajdoot Tandoori - Birmingham;215;Birmingham;78-79 George Street, Jewellery Quarter, Birmingham B3 1PY;Jewellery Quarter;Jewellery Quarter, Birmingham;-19.104.450.000;524.827.970.000;Indian;35;Pounds(£);1;0;0;0;2;3.0;CDD614;Average;13;
6900388;Lasan Restaurant;215;Birmingham;3-4 Dakota Buildings, James Street, Saint Paul's Square, Jewellery Quarter, Birmingham B3 1SD;Jewellery Quarter;Jewellery Quarter, Birmingham;-19.075.960.000;524.850.150.000;Indian;80;Pounds(£);0;0;0;0;4;4.3;5BA829;Very Good;67;
6900277;Pasta Di Piazza;215;Birmingham;11 Brook Street, St Paul's Square, Jewellery Quarter, Birmingham B3 1SA;Jewellery Quarter;Jewellery Quarter, Birmingham;-19.070.810.000;524.849.330.000;Italian;20;Pounds(£);0;0;0;0;2;4.4;5BA829;Very Good;27;
6901310;The Vaults;215;Birmingham;Newhall Place, Newhall Hill Birmingham, Jewellery Quarter, Birmingham B1 3JH;Jewellery Quarter;Jewellery Quarter, Birmingham;-19.110.020.000;524.838.650.000;British;45;Pounds(£);0;0;0;0;3;4.3;5BA829;Very Good;28;
18273002;Damascena Coffee House;215;Birmingham;133 Alcester Road, Moseley, Birmingham;Moseley;Moseley, Birmingham;-18.885.554.550;524.463.023.423;Greek, Mediterranean, Middle Eastern;20;Pounds(£);0;0;0;0;2;3.8;9ACD32;Good;7;
6900684;Carters Of Moseley;215;Birmingham;2C Wake Green Road, Moseley, Birmingham B13 9EZ;Moseley;Moseley, Birmingham;-18.839.810.000;524.457.550.000;British;100;Pounds(£);0;0;0;0;4;4.2;5BA829;Very Good;18;
6901044;Sabai Sabai;215;Birmingham;25 Woodbridge Road, Moseley, Birmingham B13 8EH;Moseley;Moseley, Birmingham;-18.862.060.000;524.483.080.000;Thai;35;Pounds(£);0;0;0;0;2;4.3;5BA829;Very Good;19;
6900415;Red Onion;215;Birmingham;456-460 Brichfield Road, Perry Barr, Birmingham B20 3JG;Perry Barr;Perry Barr, Birmingham;-19.022.000.000;525.146.320.000;Pizza, Fast Food, Pakistani;10;Pounds(£);0;0;0;0;1;3.7;9ACD32;Good;7;
6900627;China Restaurant;215;Birmingham;411 Hagley Road, West, Quinton, Birmingham B32 2AD;Quinton;Quinton, Birmingham;-19.893.440.000;524.646.880.000;Chinese, British;15;Pounds(£);0;0;0;0;1;3.9;9ACD32;Good;8;
6900018;Suizen's Noodle Bar;215;Birmingham;622 Bristol Road, Selly Oak, Birmingham B29 6BQ;Selly Oak;Selly Oak, Birmingham;-19.346.270.000;524.447.240.000;Chinese, Thai, Cantonese, Asian;30;Pounds(£);0;0;0;0;2;3.7;9ACD32;Good;7;
6900018;Suizen's Noodle Bar;215;Birmingham;622 Bristol Road, Selly Oak, Birmingham B29 6BQ;Selly Oak;Selly Oak, Birmingham;-19.346.270.000;524.447.240.000;Chinese, Thai, Cantonese, Asian;30;Pounds(£);0;0;0;0;2;3.7;9ACD32;Good;7;
6901394;Jamjar;215;Birmingham;418 Coventry Road, Small Heath, Birmingham B10 0TH;Small Heath;Small Heath, Birmingham;-18.605.930.000;524.705.710.000;Ice Cream, Desserts, Cafe;15;Pounds(£);0;0;0;0;1;3.7;9ACD32;Good;12;
6901021;Momo's Diner;215;Birmingham;5 Whitemore Road, Small Heath, Birmingham B10 0NR;Small Heath;Small Heath, Birmingham;-18.629.480.000;524.705.070.000;Moroccan, Arabian;12;Pounds(£);0;0;0;0;1;3.7;9ACD32;Good;13;
6901021;Momo's Diner;215;Birmingham;5 Whitemore Road, Small Heath, Birmingham B10 0NR;Small Heath;Small Heath, Birmingham;-18.629.480.000;524.705.070.000;Moroccan, Arabian;12;Pounds(£);0;0;0;0;1;3.7;9ACD32;Good;13;
6901216;Top Taste;215;Birmingham;391 Dudley Road, Winson Green, Smethwick, Birmingham B18 4HD;Smethwick;Smethwick, Birmingham;-19.458.950.000;524.874.300.000;Caribbean;15;Pounds(£);0;0;0;0;1;3.0;CDD614;Average;1;
6900843;Chennai Dosa;215;Birmingham;445-447, Dudley Road, Birmingham, Smethwick, Birmingham B18 4HE;Smethwick;Smethwick, Birmingham;-19.475.140.000;524.876.920.000;Indian, South Indian;20;Pounds(£);0;0;0;0;2;3.8;9ACD32;Good;40;
6900405;The Delhi;215;Birmingham;678 Warwick Road, Solihull, Solihull, Birmingham B91 3DX;Solihull;Solihull, Birmingham;-17.772.220.000;524.147.130.000;Indian;25;Pounds(£);0;0;0;0;2;4.9;3F7E00;Excellent;45;
6900306;Chung Ying Garden;215;Birmingham;17 Thorp Street, Southside, Birmingham B5 4AT;Southside;Southside, Birmingham;-18.985.340.000;524.747.680.000;Chinese, Cantonese;30;Pounds(£);0;0;0;0;2;4.2;5BA829;Very Good;17;
6900316;Ming Moon;215;Birmingham;16 Hurst Street, Southside, Birmingham B5 4BN;Southside;Southside, Birmingham;-18.974.870.000;524.753.870.000;Chinese, Asian, Cantonese, Japanese, Thai, Indian;25;Pounds(£);0;0;0;0;2;4.4;5BA829;Very Good;22;
6901381;Toro's Steakhouse;215;Birmingham;365-367 Ladypool Road, Sparkbrook, Birmingham B12 8LA;Sparkbrook;Sparkbrook, Birmingham;-18.788.020.000;524.524.360.000;Grill, Steak, British;45;Pounds(£);0;0;0;0;3;3.4;CDD614;Average;18;
6901381;Toro's Steakhouse;215;Birmingham;365-367 Ladypool Road, Sparkbrook, Birmingham B12 8LA;Sparkbrook;Sparkbrook, Birmingham;-18.788.020.000;524.524.360.000;Grill, Steak, British;45;Pounds(£);0;0;0;0;3;3.4;CDD614;Average;18;
6900288;Fargo's Food Factory;215;Birmingham;377 Ladypool Rd, Sparkbrook, Birmingham B12 8LA;Sparkbrook;Sparkbrook, Birmingham;-18.787.100.000;524.521.730.000;Burger, Steak, Indian, Pizza, Desserts, Chinese;20;Pounds(£);1;0;0;0;2;3.8;9ACD32;Good;11;
6900288;Fargo's Food Factory;215;Birmingham;377 Ladypool Rd, Sparkbrook, Birmingham B12 8LA;Sparkbrook;Sparkbrook, Birmingham;-18.787.100.000;524.521.730.000;Burger, Steak, Indian, Pizza, Desserts, Chinese;20;Pounds(£);1;0;0;0;2;3.8;9ACD32;Good;11;
6900257;Rawal Village;215;Birmingham;142-144 Ladypool Road, Sparkbrook, Birmingham B12 8JA;Sparkbrook;Sparkbrook, Birmingham;-18.760.000.000;524.588.333.333;Indian, Pakistani;20;Pounds(£);0;0;0;0;2;3.7;9ACD32;Good;4;
6901389;Antep;215;Birmingham;368-370 Ladypool Road, Sparkhill, Birmingham B12 8JY;Sparkhill;Sparkhill, Birmingham;-18.786.020.000;524.523.420.000;Turkish;30;Pounds(£);0;0;0;0;2;3.4;CDD614;Average;6;
6900992;Mughal E Azam;215;Birmingham;Stratford Road, Sparkhill, Birmingham B11 4DA;Sparkhill;Sparkhill, Birmingham;-18.585.290.000;524.439.630.000;Pakistani, Indian;45;Pounds(£);0;0;0;0;3;3.9;9ACD32;Good;27;
6900271;Marco Pierre White;215;Birmingham;Hotel Indigo, 200 Wharfside Street, The Cube, City Centre, Birmingham B1 1PR;The Cube, City Centre;The Cube, City Centre, Birmingham;-19.071.750.000;524.749.730.000;Steak, British;55;Pounds(£);1;0;0;0;3;4.2;5BA829;Very Good;28;
6900069;Bar Estilo;215;Birmingham;110-114 Wharfside Street, The Mailbox, City Centre, Birmingham B1 1RF;The Mailbox, Broad Street;The Mailbox, Broad Street, Birmingham;-19.054.770.000;524.758.570.000;Mexican;20;Pounds(£);0;0;0;0;2;4.2;5BA829;Very Good;34;
6900144;Gourmet Burger Kitchen;215;Birmingham;113-115 The Mailbox, City Centre, Birmingham B1 1RF;The Mailbox, Broad Street;The Mailbox, Broad Street, Birmingham;-19.053.920.000;524.759.240.000;Fast Food;25;Pounds(£);0;0;0;0;2;4.1;5BA829;Very Good;14;
6900058;Miller & Carter;215;Birmingham;178-180 Wharfside Street, The Mailbox, City Centre, Birmingham B1 1RN;The Mailbox, Broad Street;The Mailbox, Broad Street, Birmingham;-19.054.770.000;524.758.570.000;British, Steak;40;Pounds(£);1;0;0;0;3;4.0;5BA829;Very Good;11;
6900064;Red Peppers;215;Birmingham;117 Wharfside Street, The Maibox, City Centre, Birmingham B1 1RF;The Mailbox, Broad Street;The Mailbox, Broad Street, Birmingham;-19.054.770.000;524.758.570.000;Italian;35;Pounds(£);0;0;0;0;2;4.1;5BA829;Very Good;18;
6901181;Dixy Chicken;215;Birmingham;624 Washwood Heath Road, Ward End, Birmingham B8 2HG;Ward End;Ward End, Birmingham;-18.333.600.000;524.937.440.000;Fast Food;15;Pounds(£);0;0;0;0;1;2.8;FFBA00;Average;3;
6901025;Shahi Masala;215;Birmingham;Burney Lane, Ward End, Birmingham B8 2AH;Ward End;Ward End, Birmingham;-18.238.450.000;524.905.810.000;Indian, Italian, Chinese;10;Pounds(£);1;0;0;0;1;3.6;9ACD32;Good;7;
6901230;Yew Tree Cottage;215;Birmingham;43 Stoney Lane, Yardley, Birmingham B25 8RE;Yardley;Yardley, Birmingham;-18.104.010.000;524.690.140.000;Indian;10;Pounds(£);0;0;0;0;1;4.9;3F7E00;Excellent;26;
7600015;Pomegranate;215;Edinburgh;1 Antigua Street, Leith Walk, Broughton, Edinburgh EH1 3NH;Broughton;Broughton, Edinburgh;-31.851.472.222;559.575.472.222;Middle Eastern;35;Pounds(£);0;0;0;0;3;3.9;9ACD32;Good;44;
7601515;Montpeliers;215;Edinburgh;159-161 Bruntsfield Place, Bruntsfield, Edinburgh EH10 4DG;Bruntsfield;Bruntsfield, Edinburgh;-32.091.833.333;559.360.500.000;British;35;Pounds(£);0;0;0;0;3;3.8;9ACD32;Good;48;
7600107;B&D's Kitchen;215;Edinburgh;214 Dalry Road, Dalry, Edinburgh EH11 2ES;Dalry;Dalry, Edinburgh;-32.243.694.444;559.404.611.111;Chinese;20;Pounds(£);0;0;0;0;2;3.7;9ACD32;Good;14;
7600107;B&D's Kitchen;215;Edinburgh;214 Dalry Road, Dalry, Edinburgh EH11 2ES;Dalry;Dalry, Edinburgh;-32.243.694.444;559.404.611.111;Chinese;20;Pounds(£);0;0;0;0;2;3.7;9ACD32;Good;14;
7601877;Locanda De Gusti;215;Edinburgh;102 Dalry Road, Dalry, Edinburgh EH11 2DW;Dalry;Dalry, Edinburgh;-32.197.950.000;559.438.830.000;Italian;30;Pounds(£);0;0;0;0;3;3.7;9ACD32;Good;18;
7600203;First Coast;215;Edinburgh;97-101 Dalry Road, Dalry, Edinburgh EH11 2AB;Dalry;Dalry, Edinburgh;-32.194.611.111;559.435.111.111;Scottish;60;Pounds(£);0;0;0;0;4;4.1;5BA829;Very Good;45;
7600906;Hendersons Vegan Restaurant;215;Edinburgh;25c Thistle Street, New Town, Edinburgh EH2 1DX;Henderson's, New Town;Henderson's, New Town, Edinburgh;-31.979.840.000;559.542.770.000;Scottish, British;35;Pounds(£);1;0;0;0;3;3.4;CDD614;Average;11;
7600847;Hendersons Salad Table & Restaurant;215;Edinburgh;94 Hanover Street, New Town, Edinburgh EH2 1DR;Henderson's, New Town;Henderson's, New Town, Edinburgh;-31.979.930.000;559.542.750.000;British;35;Pounds(£);1;0;0;0;3;3.9;9ACD32;Good;43;
7600217;La Favorita;215;Edinburgh;325-331 Leith Walk, Leith, Edinburgh EH6 8SA;Leith;Leith, Edinburgh;-31.768.583.333;559.646.694.444;Italian;30;Pounds(£);0;0;0;0;3;4.6;3F7E00;Excellent;110;
7600902;Mimi's Bakehouse;215;Edinburgh;63 Shore, Leith, Edinburgh EH6 6RA;Leith;Leith, Edinburgh;-31.713.277.778;559.750.972.222;Cafe, Bakery, Desserts;35;Pounds(£);0;0;0;0;3;4.6;3F7E00;Excellent;76;
7600902;Mimi's Bakehouse;215;Edinburgh;63 Shore, Leith, Edinburgh EH6 6RA;Leith;Leith, Edinburgh;-31.713.277.778;559.750.972.222;Cafe, Bakery, Desserts;35;Pounds(£);0;0;0;0;3;4.6;3F7E00;Excellent;76;
7601241;The Kitchin;215;Edinburgh;78 Commercial Street, Leith, Edinburgh EH6 6LX;Leith;Leith, Edinburgh;-31.727.780.000;559.769.800.000;British, French;90;Pounds(£);0;0;0;0;4;4.5;3F7E00;Excellent;143;
18413925;Kezban Mediterranean Restaurant;215;Edinburgh;9-10 Commercial Street, Leith, Edinburgh EH6 6JA;Leith;Leith, Edinburgh;-31.713.875.862;559.764.933.433;Mediterranean, Grill;0;Pounds(£);0;0;0;0;1;0;CBCBC8;Not rated;3;
7601153;Nobles Cafe Bar & Restaurant;215;Edinburgh;44A Constitution Street, Leith, Edinburgh EH6 6RS;Leith;Leith, Edinburgh;-31.671.944.444;559.748.333.333;Scottish, European;35;Pounds(£);0;0;0;0;3;4.4;5BA829;Very Good;51;
7601270;Restaurant Martin Wishart;215;Edinburgh;54 Shore, Leith, Edinburgh EH6 6RA;Leith;Leith, Edinburgh;-31.703.694.444;559.754.527.778;French;160;Pounds(£);0;0;0;0;4;4.2;5BA829;Very Good;71;
7602618;New Chapter;215;Edinburgh;18 Eyre Place, New Town, Edinburgh EH3 5EP;New Town;New Town, Edinburgh;-32.003.430.000;559.605.520.000;Scottish, European, Contemporary;40;Pounds(£);0;0;0;0;3;3.2;CDD614;Average;4;
18408677;Dishoom Edinburgh;215;Edinburgh;3A St. Andrews Square EH2 2BD;New Town;New Town, Edinburgh;-31.925.700.000;559.537.170.000;Cafe, Indian;0;Pounds(£);0;0;0;0;1;4.5;3F7E00;Excellent;64;
7600574;Bar Napoli;215;Edinburgh;75 Hanover Street, New Town, Edinburgh EH2 1EE;New Town;New Town, Edinburgh;-31.972.610.000;559.540.150.000;Italian, Pizza;30;Pounds(£);1;0;0;0;3;3.6;9ACD32;Good;44;
7600131;Eteaket;215;Edinburgh;41 Frederick Street, New Town, Edinburgh EH2 1EP;New Town;New Town, Edinburgh;-32.006.277.778;559.533.666.667;Cafe;20;Pounds(£);0;0;0;0;2;3.8;9ACD32;Good;63;
7600337;Jamie's Italian;215;Edinburgh;The Assembly Rooms, 54 George Street, New Town, Edinburgh EH2 2LR;New Town;New Town, Edinburgh;-31.987.400.000;559.531.400.000;Italian;50;Pounds(£);0;0;0;0;4;3.7;9ACD32;Good;53;
7600337;Jamie's Italian;215;Edinburgh;The Assembly Rooms, 54 George Street, New Town, Edinburgh EH2 2LR;New Town;New Town, Edinburgh;-31.987.400.000;559.531.400.000;Italian;50;Pounds(£);0;0;0;0;4;3.7;9ACD32;Good;53;
7600744;Papii;215;Edinburgh;101 Hanover Street, New Town, Edinburgh EH2 1DJ;New Town;New Town, Edinburgh;-31.980.194.444;559.544.555.556;Cafe, Greek;15;Pounds(£);0;0;0;0;2;3.9;9ACD32;Good;31;
7600993;Pickles;215;Edinburgh;56 Broughton Street, New Town, Edinburgh EH1 3SA;New Town;New Town, Edinburgh;-31.901.638.889;559.586.833.333;Finger Food;35;Pounds(£);0;0;0;0;3;3.8;9ACD32;Good;17;
7601305;The Observatory - The Glasshouse;215;Edinburgh;The Glasshouse, 2 Greenside Place, New Town, Edinburgh EH1 3AA;New Town;New Town, Edinburgh;-31.856.527.778;559.568.416.667;Scottish, British, European;70;Pounds(£);0;0;0;0;4;3.9;9ACD32;Good;20;
7602583;The Table;215;Edinburgh;3a Dundas Street, New Town, Edinburgh EH3 6QG;New Town;New Town, Edinburgh;-31.984.224.000;559.562.530.000;European, Scottish;120;Pounds(£);0;0;0;0;4;3.6;9ACD32;Good;12;
7602706;Noks Kitchen;215;Edinburgh;8 Gloucester St, New Town, Edinburgh;New Town;New Town, Edinburgh;-32.077.510.000;559.572.000.000;Thai;0;Pounds(£);0;0;0;0;1;0;CBCBC8;Not rated;2;
7600060;Amarone;215;Edinburgh;12-13 St. Andrew Square, New Town, Edinburgh EH2 2AF;New Town;New Town, Edinburgh;-31.949.694.444;559.538.611.111;Italian, Pizza;40;Pounds(£);0;0;0;0;3;4.1;5BA829;Very Good;44;
7600448;Cafe Andaluz;215;Edinburgh;77 D George Street, New Town, Edinburgh EH2 3EE;New Town;New Town, Edinburgh;-32.013.361.111;559.530.944.444;Spanish, Tapas;45;Pounds(£);0;0;0;0;3;4.4;5BA829;Very Good;95;
7601960;Cairngorm Coffee Co.;215;Edinburgh;41A Frederick Street, New Town, Edinburgh EH2 1EP;New Town;New Town, Edinburgh;-32.003.300.000;559.536.890.000;Cafe;15;Pounds(£);0;0;0;0;2;4.1;5BA829;Very Good;32;
7601102;Chaophraya;215;Edinburgh;4th Floor, 33 Castle Street, New Town, Edinburgh EH2 3DN;New Town;New Town, Edinburgh;-32.031.590.000;559.522.210.000;Thai;50;Pounds(£);0;0;0;0;4;4.4;5BA829;Very Good;57;
7600212;Chez Jules;215;Edinburgh;109 Hanover Street, New Town, Edinburgh EH1 4DJ;New Town;New Town, Edinburgh;-31.978.361.111;559.546.194.444;French;40;Pounds(£);0;0;0;0;3;4.3;5BA829;Very Good;54;
7602204;El Cartel;215;Edinburgh;64 Thistle Street, New Town, Edinburgh EH2 1EN;New Town;New Town, Edinburgh;-31.995.210.000;559.540.400.000;Mexican;30;Pounds(£);0;0;0;0;3;4.1;5BA829;Very Good;34;
7600381;Fishers In The City;215;Edinburgh;58 Thistle Street, New Town, Edinburgh EH2 1EN;New Town;New Town, Edinburgh;-31.994.972.222;559.540.638.889;Seafood, British;45;Pounds(£);0;0;0;0;3;4.3;5BA829;Very Good;73;
7600062;Hard Rock Cafe;215;Edinburgh;20 George Street, New Town, Edinburgh EH2 2PF;New Town;New Town, Edinburgh;-31.962.944.444;559.534.944.444;American;40;Pounds(£);0;0;0;0;3;4.3;5BA829;Very Good;89;
7602340;The Boozy Cow;215;Edinburgh;17 Frederick Street, New Town, Edinburgh EH2 2EY;New Town;New Town, Edinburgh;-31.995.690.000;559.519.740.000;Burger, Grill;40;Pounds(£);0;0;0;0;3;4.2;5BA829;Very Good;42;
7600373;The Dogs;215;Edinburgh;110 Hanover Street, New Town, Edinburgh EH2 1DR;New Town;New Town, Edinburgh;-31.978.138.889;559.544.833.333;Scottish, British;45;Pounds(£);0;0;0;0;3;4.1;5BA829;Very Good;77;
7600589;The Magnum Bar & Restaurant;215;Edinburgh;1 Albany Street, New Town, Edinburgh EH1 3PY;New Town;New Town, Edinburgh;-31.930.120.000;559.568.040.000;Scottish, British;55;Pounds(£);0;0;0;0;4;4.3;5BA829;Very Good;40;
7600761;Treacle;215;Edinburgh;39-41 Broughton Street, New Town, Edinburgh EH2 3JU;New Town;New Town, Edinburgh;-31.882.833.333;559.573.277.778;British;35;Pounds(£);0;0;0;0;3;4.2;5BA829;Very Good;53;
7600350;Urban Angel;215;Edinburgh;122 Hanover Street, New Town, Edinburgh EH2 1DJ;New Town;New Town, Edinburgh;-31.980.083.333;559.546.694.444;Cafe;35;Pounds(£);0;0;0;0;3;4.3;5BA829;Very Good;93;
7602425;Castle of Gourmet Mash;215;Edinburgh;Edinburgh Castle, Castlehill, Edinburgh EH1 2NG EH1 2NG;Old Town;Old Town, Edinburgh;-31.936.340.000;559.498.870.000;Grill;50;Pounds(£);0;0;0;0;4;3.3;CDD614;Average;8;
7600929;David Bann;215;Edinburgh;56-58 St. Mary's Street, Old Town, Edinburgh EH1 1ST;Old Town;Old Town, Edinburgh;-31.836.750.000;559.494.055.556;Asian, Italian, Mediterranean, European;40;Pounds(£);0;0;0;0;3;4.5;3F7E00;Excellent;76;
7601620;Edinburgh Larder Cafe;215;Edinburgh;15 Blackfriars Street, Old Town, Edinburgh EH1 1NB;Old Town;Old Town, Edinburgh;-31.860.060.000;559.500.120.000;Cafe, British;55;Pounds(£);0;0;0;0;4;4.6;3F7E00;Excellent;59;
7600188;Mother India's Cafe;215;Edinburgh;3-5 Infirmary Street, Old Town, Edinburgh EH1 1LT;Old Town;Old Town, Edinburgh;-31.862.500.000;559.480.027.778;Indian;25;Pounds(£);0;0;0;0;2;4.5;3F7E00;Excellent;137;
7600188;Mother India's Cafe;215;Edinburgh;3-5 Infirmary Street, Old Town, Edinburgh EH1 1LT;Old Town;Old Town, Edinburgh;-31.862.500.000;559.480.027.778;Indian;25;Pounds(£);0;0;0;0;2;4.5;3F7E00;Excellent;137;
7600213;Oink;215;Edinburgh;34 Victoria Street, Old Town, Edinburgh EH1 2JW;Old Town;Old Town, Edinburgh;-31.939.916.667;559.486.472.222;British;15;Pounds(£);0;0;0;0;2;4.9;3F7E00;Excellent;96;
7601024;Ting Thai Caravan;215;Edinburgh;8-9 Teviot Place, Old Town, Edinburgh EH1 2QZ;Old Town;Old Town, Edinburgh;-31.899.790.000;559.456.760.000;Thai, Asian;20;Pounds(£);0;0;0;0;2;4.6;3F7E00;Excellent;110;
7601106;10 to 10 in Delhi;215;Edinburgh;67 Nicolson Street, Old Town, Edinburgh EH8 9BE;Old Town;Old Town, Edinburgh;-31.848.790.000;559.455.320.000;Indian, Cafe;20;Pounds(£);1;0;0;0;2;3.8;9ACD32;Good;73;
7602009;Burgers & Beers Grillhouse;215;Edinburgh;192a High Street, Old Town, Edinburgh EH11RF;Old Town;Old Town, Edinburgh;-31.897.490.000;559.497.200.000;Burger, American, Grill;35;Pounds(£);1;0;0;0;3;3.8;9ACD32;Good;36;
7602612;Dine;215;Edinburgh;First Floor, 10 Cambridge Street, Old Town, Edinburgh EH1 2ED;Old Town;Old Town, Edinburgh;-32.049.870.000;559.478.940.000;Scottish;45;Pounds(£);0;0;0;0;3;3.5;9ACD32;Good;8;
7600670;Kalpna;215;Edinburgh;2-3 Patrick Square, Old Town, Edinburgh EH8 9EZ;Old Town;Old Town, Edinburgh;-31.832.050.000;559.434.690.000;Indian, North Indian;30;Pounds(£);1;0;0;0;3;3.8;9ACD32;Good;59;
7601657;Monteiths;215;Edinburgh;61 High Street, Royal Mile, Old Town, Edinburgh EH1 1SR;Old Town;Old Town, Edinburgh;-31.863.850.000;559.503.560.000;Scottish, British, Steak;55;Pounds(£);0;0;0;0;4;3.9;9ACD32;Good;37;
7601338;The Cellar Door;215;Edinburgh;44-46 George IV Bridge, Old Town, Edinburgh EH1 1EJ;Old Town;Old Town, Edinburgh;-31.915.600.000;559.478.660.000;Scottish;40;Pounds(£);1;0;0;0;3;3.6;9ACD32;Good;15;
7600432;The Royal McGregor;215;Edinburgh;154 High Street, Old Town, Edinburgh EH1 1QS;Old Town;Old Town, Edinburgh;-31.890.900.000;559.498.370.000;Scottish;40;Pounds(£);1;0;0;0;3;3.5;9ACD32;Good;17;
7601754;Aizle;215;Edinburgh;107 - 109 St. Leonard's Street, Old Town, Edinburgh EH8 9QY;Old Town;Old Town, Edinburgh;-31.791.260.000;559.419.830.000;Scottish, Contemporary;80;Pounds(£);0;0;0;0;4;4.2;5BA829;Very Good;19;
7600307;Angels With Bagpipes;215;Edinburgh;343 High Street, Royal Mile, Old Town, Edinburgh EH1 1PW;Old Town;Old Town, Edinburgh;-31.912.830.000;559.498.070.000;Scottish;60;Pounds(£);0;0;0;0;4;4.0;5BA829;Very Good;44;
7602219;Bentoya;215;Edinburgh;15 Bread Street, Old Town, Edinburgh EH3 9AL;Old Town;Old Town, Edinburgh;-32.047.350.000;559.458.950.000;Sushi, Japanese, Cantonese;25;Pounds(£);0;0;0;0;2;4.1;5BA829;Very Good;36;
7602603;Bread Meats Bread;215;Edinburgh;90-92 Lothian Road, Old Town, Edinburgh EH3 9BE;Old Town;Old Town, Edinburgh;-32.059.900.000;559.463.560.000;Burger, Grill;30;Pounds(£);0;0;0;0;3;4.1;5BA829;Very Good;38;
7600083;Castle Terrace;215;Edinburgh;33-35 Castle Terrace, Old Town, Edinburgh EH1 2EL;Old Town;Old Town, Edinburgh;-32.022.861.111;559.467.277.778;British, Scottish, French;90;Pounds(£);0;0;0;0;4;4.4;5BA829;Very Good;57;
7600347;Howies;215;Edinburgh;10-14 Victoria Street, Old Town, Edinburgh EH1 2HG;Old Town;Old Town, Edinburgh;-31.931.611.111;559.486.055.556;Scottish, British;45;Pounds(£);0;0;0;0;3;4.2;5BA829;Very Good;55;
7600199;Hula Juice Bar & Gallery;215;Edinburgh;103-105 West Bow, Grassmarket, Old Town, Edinburgh EH1 2JP;Old Town;Old Town, Edinburgh;-31.946.840.000;559.481.160.000;Juices, Cafe;15;Pounds(£);0;0;0;0;2;4.1;5BA829;Very Good;61;
7600211;Kanpai;215;Edinburgh;8-10 Grindlay Street, Old Town, Edinburgh EH3 9AS;Old Town;Old Town, Edinburgh;-32.038.250.000;559.466.694.444;Japanese;30;Pounds(£);0;0;0;0;3;4.4;5BA829;Very Good;50;
7601739;Kebab Mahal;215;Edinburgh;7 Nicolson Square, Old Town, Edinburgh EH8 9BH;Old Town;Old Town, Edinburgh;-31.859.360.000;559.461.430.000;Indian, Pakistani;20;Pounds(£);0;0;0;0;2;4.3;5BA829;Very Good;66;
7600097;Love Crumbs;215;Edinburgh;155 West Port, Old Town, Edinburgh EH3 9DP;Old Town;Old Town, Edinburgh;-32.016.833.333;559.459.500.000;Bakery, Cafe;15;Pounds(£);0;0;0;0;2;4.3;5BA829;Very Good;60;
7600340;Maison Bleue;215;Edinburgh;36-38 West Bow, Old Town, Edinburgh EH1 2JW;Old Town;Old Town, Edinburgh;-31.939.527.778;559.485.944.444;French, African, Scottish;50;Pounds(£);1;0;0;0;4;4.0;5BA829;Very Good;52;
7600129;Mary's Milk Bar;215;Edinburgh;19 Grassmarket, Old Town, Edinburgh EH1 2HY;Old Town;Old Town, Edinburgh;-31.973.805.556;559.471.388.889;Ice Cream, Desserts;15;Pounds(£);0;0;0;0;2;4.4;5BA829;Very Good;49;
7600129;Mary's Milk Bar;215;Edinburgh;19 Grassmarket, Old Town, Edinburgh EH1 2HY;Old Town;Old Town, Edinburgh;-31.973.805.556;559.471.388.889;Ice Cream, Desserts;15;Pounds(£);0;0;0;0;2;4.4;5BA829;Very Good;49;
7600218;Ondine;215;Edinburgh;2 George IV Bridge, Old Town, Edinburgh EH1 1AD;Old Town;Old Town, Edinburgh;-31.922.666.667;559.488.416.667;Seafood, Scottish;75;Pounds(£);0;0;0;0;4;4.2;5BA829;Very Good;60;
7602396;The Colonnades;215;Edinburgh;The Signet Library, Parliament Square, Old Town, Edinburgh EH1 1RF;Old Town;Old Town, Edinburgh;-31.902.440.000;559.491.380.000;British;60;Pounds(£);1;0;0;0;4;4.2;5BA829;Very Good;19;
7600471;The Elephant House;215;Edinburgh;21 George IV Bridge, Old Town, Edinburgh EH1 1EN;Old Town;Old Town, Edinburgh;-31.917.805.556;559.475.555.556;Cafe;30;Pounds(£);0;0;0;0;3;4.1;5BA829;Very Good;90;
